thickness,crossplane,r,x,y,t
3.16228e-09,2.41053,0.0,5,2,300
3.98107e-09,2.75111,0.0,5,2,300
5.01187e-09,3.11286,0.0,5,2,300
6.30957e-09,3.49266,0.0,5,2,300
7.94328e-09,3.88714,0.0,5,2,300
1e-08,4.29286,0.0,5,2,300
1.25893e-08,4.70647,0.0,5,2,300
1.58489e-08,5.12474,0.0,5,2,300
1.99526e-08,5.5447,0.0,5,2,300
2.51189e-08,5.96358,0.0,5,2,300
3.16228e-08,6.37885,0.0,5,2,300
3.98107e-08,6.78822,0.0,5,2,300
5.01187e-08,7.18961,0.0,5,2,300
6.30957e-08,7.58115,0.0,5,2,300
7.94328e-08,7.96117,0.0,5,2,300
1e-07,8.32818,0.0,5,2,300
1.25893e-07,8.68083,0.0,5,2,300
1.58489e-07,9.0179,0.0,5,2,300
1.99526e-07,9.3383,0.0,5,2,300
2.51189e-07,9.64101,0.0,5,2,300
3.16228e-07,9.92514,0.0,5,2,300
3.98107e-07,10.1899,0.0,5,2,300
5.01187e-07,10.4347,0.0,5,2,300
6.30957e-07,10.6592,0.0,5,2,300
7.94328e-07,10.8632,0.0,5,2,300
1e-06,11.0469,0.0,5,2,300
1.25893e-06,11.2107,0.0,5,2,300
1.58489e-06,11.3554,0.0,5,2,300
1.99526e-06,11.4818,0.0,5,2,300
2.51189e-06,11.5912,0.0,5,2,300
3.16228e-06,11.6848,0.0,5,2,300
3.98107e-06,11.7643,0.0,5,2,300
5.01187e-06,11.8311,0.0,5,2,300
6.30957e-06,11.8868,0.0,5,2,300
7.94328e-06,11.9328,0.0,5,2,300
1e-05,11.9706,0.0,5,2,300
1.25893e-05,12.0015,0.0,5,2,300
1.58489e-05,12.0266,0.0,5,2,300
1.99526e-05,12.047,0.0,5,2,300
2.51189e-05,12.0634,0.0,5,2,300
3.16228e-05,12.0765,0.0,5,2,300
3.98107e-05,12.0871,0.0,5,2,300
5.01187e-05,12.0956,0.0,5,2,300
6.30957e-05,12.1024,0.0,5,2,300
7.94328e-05,12.1078,0.0,5,2,300
0.0001,12.1121,0.0,5,2,300
1e-09,1.09575,0.0,5,2,400
1.25893e-09,1.30386,0.0,5,2,400
1.58489e-09,1.53954,0.0,5,2,400
1.99526e-09,1.80303,0.0,5,2,400
2.51189e-09,2.09381,0.0,5,2,400
3.16228e-09,2.41053,0.0,5,2,400
3.98107e-09,2.75111,0.0,5,2,400
5.01187e-09,3.11286,0.0,5,2,400
6.30957e-09,3.49266,0.0,5,2,400
7.94328e-09,3.88714,0.0,5,2,400
1e-08,4.29286,0.0,5,2,400
1.25893e-08,4.70647,0.0,5,2,400
1.58489e-08,5.12474,0.0,5,2,400
1.99526e-08,5.5447,0.0,5,2,400
2.51189e-08,5.96358,0.0,5,2,400
3.16228e-08,6.37885,0.0,5,2,400
3.98107e-08,6.78822,0.0,5,2,400
5.01187e-08,7.18961,0.0,5,2,400
6.30957e-08,7.58115,0.0,5,2,400
7.94328e-08,7.96117,0.0,5,2,400
1e-07,8.32818,0.0,5,2,400
1.25893e-07,8.68083,0.0,5,2,400
1.58489e-07,9.0179,0.0,5,2,400
1.99526e-07,9.3383,0.0,5,2,400
2.51189e-07,9.64101,0.0,5,2,400
3.16228e-07,9.92514,0.0,5,2,400
3.98107e-07,10.1899,0.0,5,2,400
5.01187e-07,10.4347,0.0,5,2,400
6.30957e-07,10.6592,0.0,5,2,400
7.94328e-07,10.8632,0.0,5,2,400
1e-06,11.0469,0.0,5,2,400
1.25893e-06,11.2107,0.0,5,2,400
1.58489e-06,11.3554,0.0,5,2,400
1.99526e-06,11.4818,0.0,5,2,400
2.51189e-06,11.5912,0.0,5,2,400
3.16228e-06,11.6848,0.0,5,2,400
3.98107e-06,11.7643,0.0,5,2,400
5.01187e-06,11.8311,0.0,5,2,400
6.30957e-06,11.8868,0.0,5,2,400
7.94328e-06,11.9328,0.0,5,2,400
1e-05,11.9706,0.0,5,2,400
1.25893e-05,12.0015,0.0,5,2,400
1.58489e-05,12.0266,0.0,5,2,400
1.99526e-05,12.047,0.0,5,2,400
2.51189e-05,12.0634,0.0,5,2,400
3.16228e-05,12.0765,0.0,5,2,400
3.98107e-05,12.0871,0.0,5,2,400
5.01187e-05,12.0956,0.0,5,2,400
6.30957e-05,12.1024,0.0,5,2,400
7.94328e-05,12.1078,0.0,5,2,400
0.0001,12.1121,0.0,5,2,400
1e-09,1.09575,0.0,5,2,500
1.25893e-09,1.30386,0.0,5,2,500
1.58489e-09,1.53954,0.0,5,2,500
1.99526e-09,1.80303,0.0,5,2,500
2.51189e-09,2.09381,0.0,5,2,500
3.16228e-09,2.41053,0.0,5,2,500
3.98107e-09,2.75111,0.0,5,2,500
5.01187e-09,3.11286,0.0,5,2,500
6.30957e-09,3.49266,0.0,5,2,500
7.94328e-09,3.88714,0.0,5,2,500
1e-08,4.29286,0.0,5,2,500
1.25893e-08,4.70647,0.0,5,2,500
1.58489e-08,5.12474,0.0,5,2,500
1.99526e-08,5.5447,0.0,5,2,500
2.51189e-08,5.96358,0.0,5,2,500
3.16228e-08,6.37885,0.0,5,2,500
3.98107e-08,6.78822,0.0,5,2,500
5.01187e-08,7.18961,0.0,5,2,500
6.30957e-08,7.58115,0.0,5,2,500
7.94328e-08,7.96117,0.0,5,2,500
1e-07,8.32818,0.0,5,2,500
1.25893e-07,8.68083,0.0,5,2,500
1.58489e-07,9.0179,0.0,5,2,500
1.99526e-07,9.3383,0.0,5,2,500
2.51189e-07,9.64101,0.0,5,2,500
3.16228e-07,9.92514,0.0,5,2,500
3.98107e-07,10.1899,0.0,5,2,500
5.01187e-07,10.4347,0.0,5,2,500
6.30957e-07,10.6592,0.0,5,2,500
7.94328e-07,10.8632,0.0,5,2,500
1e-06,11.0469,0.0,5,2,500
1.25893e-06,11.2107,0.0,5,2,500
1.58489e-06,11.3554,0.0,5,2,500
1.99526e-06,11.4818,0.0,5,2,500
2.51189e-06,11.5912,0.0,5,2,500
3.16228e-06,11.6848,0.0,5,2,500
3.98107e-06,11.7643,0.0,5,2,500
5.01187e-06,11.8311,0.0,5,2,500
6.30957e-06,11.8868,0.0,5,2,500
7.94328e-06,11.9328,0.0,5,2,500
1e-05,11.9706,0.0,5,2,500
1.25893e-05,12.0015,0.0,5,2,500
1.58489e-05,12.0266,0.0,5,2,500
1.99526e-05,12.047,0.0,5,2,500
2.51189e-05,12.0634,0.0,5,2,500
3.16228e-05,12.0765,0.0,5,2,500
3.98107e-05,12.0871,0.0,5,2,500
5.01187e-05,12.0956,0.0,5,2,500
6.30957e-05,12.1024,0.0,5,2,500
7.94328e-05,12.1078,0.0,5,2,500
0.0001,12.1121,0.0,5,2,500
1e-09,1.21678,0.0,5,5,300
1.25893e-09,1.45135,0.0,5,5,300
1.58489e-09,1.71781,0.0,5,5,300
1.99526e-09,2.01644,0.0,5,5,300
2.51189e-09,2.34646,0.0,5,5,300
3.16228e-09,2.7059,0.0,5,5,300
3.98107e-09,3.09165,0.0,5,5,300
5.01187e-09,3.49958,0.0,5,5,300
6.30957e-09,3.92481,0.0,5,5,300
7.94328e-09,4.36194,0.0,5,5,300
1e-08,4.80544,0.0,5,5,300
1.25893e-08,5.2499,0.0,5,5,300
1.58489e-08,5.69029,0.0,5,5,300
1.99526e-08,6.12215,0.0,5,5,300
2.51189e-08,6.54168,0.0,5,5,300
3.16228e-08,6.94579,0.0,5,5,300
3.98107e-08,7.33216,0.0,5,5,300
5.01187e-08,7.69918,0.0,5,5,300
6.30957e-08,8.04593,0.0,5,5,300
7.94328e-08,8.37214,0.0,5,5,300
1e-07,8.67807,0.0,5,5,300
1.25893e-07,8.96441,0.0,5,5,300
1.58489e-07,9.23213,0.0,5,5,300
1.99526e-07,9.48231,0.0,5,5,300
2.51189e-07,9.71597,0.0,5,5,300
3.16228e-07,9.93402,0.0,5,5,300
3.98107e-07,10.1371,0.0,5,5,300
5.01187e-07,10.3258,0.0,5,5,300
6.30957e-07,10.5001,0.0,5,5,300
7.94328e-07,10.6604,0.0,5,5,300
1e-06,10.8066,0.0,5,5,300
1.25893e-06,10.939,0.0,5,5,300
1.58489e-06,11.0576,0.0,5,5,300
1.99526e-06,11.1628,0.0,5,5,300
2.51189e-06,11.2553,0.0,5,5,300
3.16228e-06,11.3355,0.0,5,5,300
3.98107e-06,11.4045,0.0,5,5,300
5.01187e-06,11.4632,0.0,5,5,300
6.30957e-06,11.5127,0.0,5,5,300
7.94328e-06,11.5539,0.0,5,5,300
1e-05,11.5881,0.0,5,5,300
1.25893e-05,11.6163,0.0,5,5,300
1.58489e-05,11.6393,0.0,5,5,300
1.99526e-05,11.658,0.0,5,5,300
2.51189e-05,11.6731,0.0,5,5,300
3.16228e-05,11.6853,0.0,5,5,300
3.98107e-05,11.6951,0.0,5,5,300
5.01187e-05,11.703,0.0,5,5,300
6.30957e-05,11.7093,0.0,5,5,300
7.94328e-05,11.7144,0.0,5,5,300
0.0001,11.7184,0.0,5,5,300
1e-09,1.21678,0.0,5,5,400
1.25893e-09,1.45135,0.0,5,5,400
1.58489e-09,1.71781,0.0,5,5,400
1.99526e-09,2.01644,0.0,5,5,400
2.51189e-09,2.34646,0.0,5,5,400
3.16228e-09,2.7059,0.0,5,5,400
3.98107e-09,3.09165,0.0,5,5,400
5.01187e-09,3.49958,0.0,5,5,400
6.30957e-09,3.92481,0.0,5,5,400
7.94328e-09,4.36194,0.0,5,5,400
1e-08,4.80544,0.0,5,5,400
1.25893e-08,5.2499,0.0,5,5,400
1.58489e-08,5.69029,0.0,5,5,400
1.99526e-08,6.12215,0.0,5,5,400
2.51189e-08,6.54168,0.0,5,5,400
3.16228e-08,6.94579,0.0,5,5,400
3.98107e-08,7.33216,0.0,5,5,400
5.01187e-08,7.69918,0.0,5,5,400
6.30957e-08,8.04593,0.0,5,5,400
7.94328e-08,8.37214,0.0,5,5,400
1e-07,8.67807,0.0,5,5,400
1.25893e-07,8.96441,0.0,5,5,400
1.58489e-07,9.23213,0.0,5,5,400
1.99526e-07,9.48231,0.0,5,5,400
2.51189e-07,9.71597,0.0,5,5,400
3.16228e-07,9.93402,0.0,5,5,400
3.98107e-07,10.1371,0.0,5,5,400
5.01187e-07,10.3258,0.0,5,5,400
6.30957e-07,10.5001,0.0,5,5,400
7.94328e-07,10.6604,0.0,5,5,400
1e-06,10.8066,0.0,5,5,400
1.25893e-06,10.939,0.0,5,5,400
1.58489e-06,11.0576,0.0,5,5,400
1.99526e-06,11.1628,0.0,5,5,400
2.51189e-06,11.2553,0.0,5,5,400
3.16228e-06,11.3355,0.0,5,5,400
3.98107e-06,11.4045,0.0,5,5,400
5.01187e-06,11.4632,0.0,5,5,400
6.30957e-06,11.5127,0.0,5,5,400
7.94328e-06,11.5539,0.0,5,5,400
1e-05,11.5881,0.0,5,5,400
1.25893e-05,11.6163,0.0,5,5,400
1.58489e-05,11.6393,0.0,5,5,400
1.99526e-05,11.658,0.0,5,5,400
2.51189e-05,11.6731,0.0,5,5,400
3.16228e-05,11.6853,0.0,5,5,400
3.98107e-05,11.6951,0.0,5,5,400
5.01187e-05,11.703,0.0,5,5,400
6.30957e-05,11.7093,0.0,5,5,400
7.94328e-05,11.7144,0.0,5,5,400
0.0001,11.7184,0.0,5,5,400
1e-09,1.21678,0.0,5,5,500
1.25893e-09,1.45135,0.0,5,5,500
1.58489e-09,1.71781,0.0,5,5,500
1.99526e-09,2.01644,0.0,5,5,500
2.51189e-09,2.34646,0.0,5,5,500
3.16228e-09,2.7059,0.0,5,5,500
3.98107e-09,3.09165,0.0,5,5,500
5.01187e-09,3.49958,0.0,5,5,500
6.30957e-09,3.92481,0.0,5,5,500
7.94328e-09,4.36194,0.0,5,5,500
1e-08,4.80544,0.0,5,5,500
1.25893e-08,5.2499,0.0,5,5,500
1.58489e-08,5.69029,0.0,5,5,500
1.99526e-08,6.12215,0.0,5,5,500
2.51189e-08,6.54168,0.0,5,5,500
3.16228e-08,6.94579,0.0,5,5,500
3.98107e-08,7.33216,0.0,5,5,500
5.01187e-08,7.69918,0.0,5,5,500
6.30957e-08,8.04593,0.0,5,5,500
7.94328e-08,8.37214,0.0,5,5,500
1e-07,8.67807,0.0,5,5,500
1.25893e-07,8.96441,0.0,5,5,500
1.58489e-07,9.23213,0.0,5,5,500
1.99526e-07,9.48231,0.0,5,5,500
2.51189e-07,9.71597,0.0,5,5,500
3.16228e-07,9.93402,0.0,5,5,500
3.98107e-07,10.1371,0.0,5,5,500
5.01187e-07,10.3258,0.0,5,5,500
6.30957e-07,10.5001,0.0,5,5,500
7.94328e-07,10.6604,0.0,5,5,500
1e-06,10.8066,0.0,5,5,500
1.25893e-06,10.939,0.0,5,5,500
1.58489e-06,11.0576,0.0,5,5,500
1.99526e-06,11.1628,0.0,5,5,500
2.51189e-06,11.2553,0.0,5,5,500
3.16228e-06,11.3355,0.0,5,5,500
3.98107e-06,11.4045,0.0,5,5,500
5.01187e-06,11.4632,0.0,5,5,500
6.30957e-06,11.5127,0.0,5,5,500
7.94328e-06,11.5539,0.0,5,5,500
1e-05,11.5881,0.0,5,5,500
1.25893e-05,11.6163,0.0,5,5,500
1.58489e-05,11.6393,0.0,5,5,500
1.99526e-05,11.658,0.0,5,5,500
2.51189e-05,11.6731,0.0,5,5,500
3.16228e-05,11.6853,0.0,5,5,500
3.98107e-05,11.6951,0.0,5,5,500
5.01187e-05,11.703,0.0,5,5,500
6.30957e-05,11.7093,0.0,5,5,500
7.94328e-05,11.7144,0.0,5,5,500
0.0001,11.7184,0.0,5,5,500
1e-09,1.39463,0.0,5,10,300
1.25893e-09,1.67885,0.0,5,10,300
1.58489e-09,2.00674,0.0,5,10,300
1.99526e-09,2.38021,0.0,5,10,300
2.51189e-09,2.79978,0.0,5,10,300
3.16228e-09,3.26427,0.0,5,10,300
3.98107e-09,3.77066,0.0,5,10,300
5.01187e-09,4.31405,0.0,5,10,300
6.30957e-09,4.88785,0.0,5,10,300
7.94328e-09,5.48409,0.0,5,10,300
1e-08,6.09398,0.0,5,10,300
1.25893e-08,6.70843,0.0,5,10,300
1.58489e-08,7.31865,0.0,5,10,300
1.99526e-08,7.91658,0.0,5,10,300
2.51189e-08,8.49526,0.0,5,10,300
3.16228e-08,9.04911,0.0,5,10,300
3.98107e-08,9.57393,0.0,5,10,300
5.01187e-08,10.067,0.0,5,10,300
6.30957e-08,10.5269,0.0,5,10,300
7.94328e-08,10.9533,0.0,5,10,300
1e-07,11.3472,0.0,5,10,300
1.25893e-07,11.7098,0.0,5,10,300
1.58489e-07,12.0433,0.0,5,10,300
1.99526e-07,12.3498,0.0,5,10,300
2.51189e-07,12.6314,0.0,5,10,300
3.16228e-07,12.8901,0.0,5,10,300
3.98107e-07,13.1274,0.0,5,10,300
5.01187e-07,13.3447,0.0,5,10,300
6.30957e-07,13.5427,0.0,5,10,300
7.94328e-07,13.7223,0.0,5,10,300
1e-06,13.8841,0.0,5,10,300
1.25893e-06,14.0285,0.0,5,10,300
1.58489e-06,14.1562,0.0,5,10,300
1.99526e-06,14.2682,0.0,5,10,300
2.51189e-06,14.3652,0.0,5,10,300
3.16228e-06,14.4485,0.0,5,10,300
3.98107e-06,14.5194,0.0,5,10,300
5.01187e-06,14.579,0.0,5,10,300
6.30957e-06,14.6289,0.0,5,10,300
7.94328e-06,14.6701,0.0,5,10,300
1e-05,14.7041,0.0,5,10,300
1.25893e-05,14.7319,0.0,5,10,300
1.58489e-05,14.7545,0.0,5,10,300
1.99526e-05,14.7728,0.0,5,10,300
2.51189e-05,14.7876,0.0,5,10,300
3.16228e-05,14.7995,0.0,5,10,300
3.98107e-05,14.809,0.0,5,10,300
5.01187e-05,14.8167,0.0,5,10,300
6.30957e-05,14.8228,0.0,5,10,300
7.94328e-05,14.8277,0.0,5,10,300
0.0001,14.8316,0.0,5,10,300
1e-09,1.39463,0.0,5,10,400
1.25893e-09,1.67885,0.0,5,10,400
1.58489e-09,2.00674,0.0,5,10,400
1.99526e-09,2.38021,0.0,5,10,400
2.51189e-09,2.79978,0.0,5,10,400
3.16228e-09,3.26427,0.0,5,10,400
3.98107e-09,3.77066,0.0,5,10,400
5.01187e-09,4.31405,0.0,5,10,400
6.30957e-09,4.88785,0.0,5,10,400
7.94328e-09,5.48409,0.0,5,10,400
1e-08,6.09398,0.0,5,10,400
1.25893e-08,6.70843,0.0,5,10,400
1.58489e-08,7.31865,0.0,5,10,400
1.99526e-08,7.91658,0.0,5,10,400
2.51189e-08,8.49526,0.0,5,10,400
3.16228e-08,9.04911,0.0,5,10,400
3.98107e-08,9.57393,0.0,5,10,400
5.01187e-08,10.067,0.0,5,10,400
6.30957e-08,10.5269,0.0,5,10,400
7.94328e-08,10.9533,0.0,5,10,400
1e-07,11.3472,0.0,5,10,400
1.25893e-07,11.7098,0.0,5,10,400
1.58489e-07,12.0433,0.0,5,10,400
1.99526e-07,12.3498,0.0,5,10,400
2.51189e-07,12.6314,0.0,5,10,400
3.16228e-07,12.8901,0.0,5,10,400
3.98107e-07,13.1274,0.0,5,10,400
5.01187e-07,13.3447,0.0,5,10,400
6.30957e-07,13.5427,0.0,5,10,400
7.94328e-07,13.7223,0.0,5,10,400
1e-06,13.8841,0.0,5,10,400
1.25893e-06,14.0285,0.0,5,10,400
1.58489e-06,14.1562,0.0,5,10,400
1.99526e-06,14.2682,0.0,5,10,400
2.51189e-06,14.3652,0.0,5,10,400
3.16228e-06,14.4485,0.0,5,10,400
3.98107e-06,14.5194,0.0,5,10,400
5.01187e-06,14.579,0.0,5,10,400
6.30957e-06,14.6289,0.0,5,10,400
7.94328e-06,14.6701,0.0,5,10,400
1e-05,14.7041,0.0,5,10,400
1.25893e-05,14.7319,0.0,5,10,400
1.58489e-05,14.7545,0.0,5,10,400
1.99526e-05,14.7728,0.0,5,10,400
2.51189e-05,14.7876,0.0,5,10,400
3.16228e-05,14.7995,0.0,5,10,400
3.98107e-05,14.809,0.0,5,10,400
5.01187e-05,14.8167,0.0,5,10,400
6.30957e-05,14.8228,0.0,5,10,400
7.94328e-05,14.8277,0.0,5,10,400
0.0001,14.8316,0.0,5,10,400
1e-09,1.39463,0.0,5,10,500
1.25893e-09,1.67885,0.0,5,10,500
1.58489e-09,2.00674,0.0,5,10,500
1.99526e-09,2.38021,0.0,5,10,500
2.51189e-09,2.79978,0.0,5,10,500
3.16228e-09,3.26427,0.0,5,10,500
3.98107e-09,3.77066,0.0,5,10,500
5.01187e-09,4.31405,0.0,5,10,500
6.30957e-09,4.88785,0.0,5,10,500
7.94328e-09,5.48409,0.0,5,10,500
1e-08,6.09398,0.0,5,10,500
1.25893e-08,6.70843,0.0,5,10,500
1.58489e-08,7.31865,0.0,5,10,500
1.99526e-08,7.91658,0.0,5,10,500
2.51189e-08,8.49526,0.0,5,10,500
3.16228e-08,9.04911,0.0,5,10,500
3.98107e-08,9.57393,0.0,5,10,500
5.01187e-08,10.067,0.0,5,10,500
6.30957e-08,10.5269,0.0,5,10,500
7.94328e-08,10.9533,0.0,5,10,500
1e-07,11.3472,0.0,5,10,500
1.25893e-07,11.7098,0.0,5,10,500
1.58489e-07,12.0433,0.0,5,10,500
1.99526e-07,12.3498,0.0,5,10,500
2.51189e-07,12.6314,0.0,5,10,500
3.16228e-07,12.8901,0.0,5,10,500
3.98107e-07,13.1274,0.0,5,10,500
5.01187e-07,13.3447,0.0,5,10,500
6.30957e-07,13.5427,0.0,5,10,500
7.94328e-07,13.7223,0.0,5,10,500
1e-06,13.8841,0.0,5,10,500
1.25893e-06,14.0285,0.0,5,10,500
1.58489e-06,14.1562,0.0,5,10,500
1.99526e-06,14.2682,0.0,5,10,500
2.51189e-06,14.3652,0.0,5,10,500
3.16228e-06,14.4485,0.0,5,10,500
3.98107e-06,14.5194,0.0,5,10,500
5.01187e-06,14.579,0.0,5,10,500
6.30957e-06,14.6289,0.0,5,10,500
7.94328e-06,14.6701,0.0,5,10,500
1e-05,14.7041,0.0,5,10,500
1.25893e-05,14.7319,0.0,5,10,500
1.58489e-05,14.7545,0.0,5,10,500
1.99526e-05,14.7728,0.0,5,10,500
2.51189e-05,14.7876,0.0,5,10,500
3.16228e-05,14.7995,0.0,5,10,500
3.98107e-05,14.809,0.0,5,10,500
5.01187e-05,14.8167,0.0,5,10,500
6.30957e-05,14.8228,0.0,5,10,500
7.94328e-05,14.8277,0.0,5,10,500
0.0001,14.8316,0.0,5,10,500
1e-09,1.58886,0.0,5,20,300
1.25893e-09,1.9332,0.0,5,20,300
1.58489e-09,2.33818,0.0,5,20,300
1.99526e-09,2.80919,0.0,5,20,300
2.51189e-09,3.35024,0.0,5,20,300
3.16228e-09,3.9634,0.0,5,20,300
3.98107e-09,4.64816,0.0,5,20,300
5.01187e-09,5.40101,0.0,5,20,300
6.30957e-09,6.2152,0.0,5,20,300
7.94328e-09,7.08085,0.0,5,20,300
1e-08,7.98543,0.0,5,20,300
1.25893e-08,8.91449,0.0,5,20,300
1.58489e-08,9.85266,0.0,5,20,300
1.99526e-08,10.7848,0.0,5,20,300
2.51189e-08,11.6968,0.0,5,20,300
3.16228e-08,12.5766,0.0,5,20,300
3.98107e-08,13.4144,0.0,5,20,300
5.01187e-08,14.2031,0.0,5,20,300
6.30957e-08,14.9381,0.0,5,20,300
7.94328e-08,15.6171,0.0,5,20,300
1e-07,16.2399,0.0,5,20,300
1.25893e-07,16.8079,0.0,5,20,300
1.58489e-07,17.3236,0.0,5,20,300
1.99526e-07,17.7905,0.0,5,20,300
2.51189e-07,18.2123,0.0,5,20,300
3.16228e-07,18.5928,0.0,5,20,300
3.98107e-07,18.9355,0.0,5,20,300
5.01187e-07,19.2436,0.0,5,20,300
6.30957e-07,19.5196,0.0,5,20,300
7.94328e-07,19.7658,0.0,5,20,300
1e-06,19.984,0.0,5,20,300
1.25893e-06,20.1761,0.0,5,20,300
1.58489e-06,20.3437,0.0,5,20,300
1.99526e-06,20.4886,0.0,5,20,300
2.51189e-06,20.6126,0.0,5,20,300
3.16228e-06,20.7177,0.0,5,20,300
3.98107e-06,20.8061,0.0,5,20,300
5.01187e-06,20.8797,0.0,5,20,300
6.30957e-06,20.9405,0.0,5,20,300
7.94328e-06,20.9905,0.0,5,20,300
1e-05,21.0313,0.0,5,20,300
1.25893e-05,21.0645,0.0,5,20,300
1.58489e-05,21.0913,0.0,5,20,300
1.99526e-05,21.1129,0.0,5,20,300
2.51189e-05,21.1303,0.0,5,20,300
3.16228e-05,21.1443,0.0,5,20,300
3.98107e-05,21.1554,0.0,5,20,300
5.01187e-05,21.1643,0.0,5,20,300
6.30957e-05,21.1715,0.0,5,20,300
7.94328e-05,21.1771,0.0,5,20,300
0.0001,21.1817,0.0,5,20,300
1e-09,1.58886,0.0,5,20,400
1.25893e-09,1.9332,0.0,5,20,400
1.58489e-09,2.33818,0.0,5,20,400
1.99526e-09,2.80919,0.0,5,20,400
2.51189e-09,3.35024,0.0,5,20,400
3.16228e-09,3.9634,0.0,5,20,400
3.98107e-09,4.64816,0.0,5,20,400
5.01187e-09,5.40101,0.0,5,20,400
6.30957e-09,6.2152,0.0,5,20,400
7.94328e-09,7.08085,0.0,5,20,400
1e-08,7.98543,0.0,5,20,400
1.25893e-08,8.91449,0.0,5,20,400
1.58489e-08,9.85266,0.0,5,20,400
1.99526e-08,10.7848,0.0,5,20,400
2.51189e-08,11.6968,0.0,5,20,400
3.16228e-08,12.5766,0.0,5,20,400
3.98107e-08,13.4144,0.0,5,20,400
5.01187e-08,14.2031,0.0,5,20,400
6.30957e-08,14.9381,0.0,5,20,400
7.94328e-08,15.6171,0.0,5,20,400
1e-07,16.2399,0.0,5,20,400
1.25893e-07,16.8079,0.0,5,20,400
1.58489e-07,17.3236,0.0,5,20,400
1.99526e-07,17.7905,0.0,5,20,400
2.51189e-07,18.2123,0.0,5,20,400
3.16228e-07,18.5928,0.0,5,20,400
3.98107e-07,18.9355,0.0,5,20,400
5.01187e-07,19.2436,0.0,5,20,400
6.30957e-07,19.5196,0.0,5,20,400
7.94328e-07,19.7658,0.0,5,20,400
1e-06,19.984,0.0,5,20,400
1.25893e-06,20.1761,0.0,5,20,400
1.58489e-06,20.3437,0.0,5,20,400
1.99526e-06,20.4886,0.0,5,20,400
2.51189e-06,20.6126,0.0,5,20,400
3.16228e-06,20.7177,0.0,5,20,400
3.98107e-06,20.8061,0.0,5,20,400
5.01187e-06,20.8797,0.0,5,20,400
6.30957e-06,20.9405,0.0,5,20,400
7.94328e-06,20.9905,0.0,5,20,400
1e-05,21.0313,0.0,5,20,400
1.25893e-05,21.0645,0.0,5,20,400
1.58489e-05,21.0913,0.0,5,20,400
1.99526e-05,21.1129,0.0,5,20,400
2.51189e-05,21.1303,0.0,5,20,400
3.16228e-05,21.1443,0.0,5,20,400
3.98107e-05,21.1554,0.0,5,20,400
5.01187e-05,21.1643,0.0,5,20,400
6.30957e-05,21.1715,0.0,5,20,400
7.94328e-05,21.1771,0.0,5,20,400
0.0001,21.1817,0.0,5,20,400
1e-09,1.58886,0.0,5,20,500
1.25893e-09,1.9332,0.0,5,20,500
1.58489e-09,2.33818,0.0,5,20,500
1.99526e-09,2.80919,0.0,5,20,500
2.51189e-09,3.35024,0.0,5,20,500
3.16228e-09,3.9634,0.0,5,20,500
3.98107e-09,4.64816,0.0,5,20,500
5.01187e-09,5.40101,0.0,5,20,500
6.30957e-09,6.2152,0.0,5,20,500
7.94328e-09,7.08085,0.0,5,20,500
1e-08,7.98543,0.0,5,20,500
1.25893e-08,8.91449,0.0,5,20,500
1.58489e-08,9.85266,0.0,5,20,500
1.99526e-08,10.7848,0.0,5,20,500
2.51189e-08,11.6968,0.0,5,20,500
3.16228e-08,12.5766,0.0,5,20,500
3.98107e-08,13.4144,0.0,5,20,500
5.01187e-08,14.2031,0.0,5,20,500
6.30957e-08,14.9381,0.0,5,20,500
7.94328e-08,15.6171,0.0,5,20,500
1e-07,16.2399,0.0,5,20,500
1.25893e-07,16.8079,0.0,5,20,500
1.58489e-07,17.3236,0.0,5,20,500
1.99526e-07,17.7905,0.0,5,20,500
2.51189e-07,18.2123,0.0,5,20,500
3.16228e-07,18.5928,0.0,5,20,500
3.98107e-07,18.9355,0.0,5,20,500
5.01187e-07,19.2436,0.0,5,20,500
6.30957e-07,19.5196,0.0,5,20,500
7.94328e-07,19.7658,0.0,5,20,500
1e-06,19.984,0.0,5,20,500
1.25893e-06,20.1761,0.0,5,20,500
1.58489e-06,20.3437,0.0,5,20,500
1.99526e-06,20.4886,0.0,5,20,500
2.51189e-06,20.6126,0.0,5,20,500
3.16228e-06,20.7177,0.0,5,20,500
3.98107e-06,20.8061,0.0,5,20,500
5.01187e-06,20.8797,0.0,5,20,500
6.30957e-06,20.9405,0.0,5,20,500
7.94328e-06,20.9905,0.0,5,20,500
1e-05,21.0313,0.0,5,20,500
1.25893e-05,21.0645,0.0,5,20,500
1.58489e-05,21.0913,0.0,5,20,500
1.99526e-05,21.1129,0.0,5,20,500
2.51189e-05,21.1303,0.0,5,20,500
3.16228e-05,21.1443,0.0,5,20,500
3.98107e-05,21.1554,0.0,5,20,500
5.01187e-05,21.1643,0.0,5,20,500
6.30957e-05,21.1715,0.0,5,20,500
7.94328e-05,21.1771,0.0,5,20,500
0.0001,21.1817,0.0,5,20,500
1e-09,1.1605,0.0,10,2,300
1.25893e-09,1.40291,0.0,10,2,300
1.58489e-09,1.68516,0.0,10,2,300
1.99526e-09,2.01018,0.0,10,2,300
2.51189e-09,2.38002,0.0,10,2,300
3.16228e-09,2.79571,0.0,10,2,300
3.98107e-09,3.25702,0.0,10,2,300
5.01187e-09,3.76247,0.0,10,2,300
6.30957e-09,4.30934,0.0,10,2,300
7.94328e-09,4.89386,0.0,10,2,300
1e-08,5.51151,0.0,10,2,300
